id,name,customer_type,risk_rating,country,kyc_status,pep_status,registration_date,country_risk_level,account_count,transaction_count,total_volume_usd,total_alerts,max_alert_score,avg_alert_score
515,Thomas Henry,individual,1,NO,verified,0,2015-02-22,1,2,23,17561.13,4,42.0,42.0
534,Christian Martin,individual,1,GB,verified,0,2019-09-22,1,1,23,12951.01,4,42.0,42.0
589,Nancy Brown,individual,1,FR,verified,0,2021-05-09,1,3,69,31523.23,4,42.0,42.0
594,Melanie Lara,individual,1,JP,verified,0,2022-10-17,1,2,46,33305.5,4,42.0,42.0
597,Dr. Michele Vaughn,individual,1,AE,verified,0,2016-03-05,2,2,46,64018.16,4,42.0,42.0
607,Kiara Little,individual,1,AE,verified,0,2022-12-25,2,1,23,23816.69,4,42.0,42.0
617,Russell French,individual,1,CA,verified,0,2019-11-18,1,2,46,40633.88,4,42.0,42.0
690,Megan Robinson,individual,1,NO,pending,0,2017-01-14,1,2,46,56415.38,4,42.0,42.0
728,Erin Madden,individual,1,SG,expired,0,2016-10-17,1,1,23,24334.34,4,42.0,42.0
762,James Skinner,individual,1,CA,verified,0,2021-09-07,1,1,23,19922.75,4,42.0,42.0
789,Leah Mason,individual,1,CH,verified,0,2018-10-20,1,2,46,48146.82,4,42.0,39.65
822,Andre Juarez,individual,1,NL,expired,0,2017-02-02,1,2,46,46870.87,4,42.0,42.0
885,Vanessa Hatfield,individual,1,NO,pending,0,2015-09-11,1,2,46,46593.42,4,42.0,42.0
921,Sharon Ayala,individual,1,JP,verified,0,2014-11-24,1,3,69,41384.88,4,42.0,42.0
997,Eric Barker,individual,1,DE,verified,0,2022-03-05,1,2,46,37328.18,4,42.0,39.4
1011,Marilyn Mcdaniel,individual,1,CH,verified,0,2014-06-17,1,3,46,29133.72,4,42.0,42.0
1028,Steven Baker,individual,1,CA,verified,0,2019-01-05,1,2,46,42808.45,4,42.0,42.0
1032,Elliott-Hernandez,business,1,DE,verified,0,2023-11-30,1,3,71,175286.76,4,42.0,37.31
1055,Charles Franklin,individual,1,FR,verified,0,2018-02-11,1,4,92,73614.63,4,42.0,42.0
1158,Jacqueline Cooper,individual,1,SG,verified,0,2016-03-26,1,1,23,29272.19,4,42.0,38.88
1167,Bianca Knapp,individual,1,NO,verified,0,2014-02-22,1,2,46,53440.97,4,42.0,42.0
1177,Sarah Booth,individual,1,SG,pending,0,2017-01-16,1,2,46,33738.35,4,42.0,42.0
1185,Lisa Torres,individual,1,GB,verified,0,2017-01-01,1,2,46,50335.18,4,42.0,42.0
1226,Rebecca Roberts,individual,1,CA,verified,0,2023-05-05,1,3,69,65191.18,4,42.0,42.0
1261,Patricia Lucas,individual,1,SE,pending,0,2019-05-23,1,2,46,38665.07,4,42.0,42.0
1311,Tracy Fitzgerald,individual,1,NO,pending,0,2021-06-05,1,1,23,33359.71,4,42.0,40.15
1348,Jessica Fisher,individual,1,GB,verified,0,2018-04-27,1,2,46,51519.98,4,42.0,42.0
1390,Mr. Gerald Rowe,individual,1,CH,verified,0,2023-01-15,1,2,23,12845.1,4,42.0,42.0
1426,Jennifer Vaughn,individual,1,CA,verified,0,2018-06-02,1,1,23,15913.42,4,42.0,42.0
1430,Deanna Smith,individual,1,SE,verified,0,2019-10-24,1,2,46,28518.81,4,42.0,42.0
1445,David King,individual,1,NL,verified,0,2020-07-22,1,2,46,34239.86,4,42.0,42.0
1457,Lynn Fields,individual,1,SG,pending,0,2015-01-24,1,2,46,80884.71,4,42.0,41.21
1504,Chad Roach,individual,1,JP,verified,0,2022-01-06,1,2,23,20178.34,4,42.0,42.0
1511,Morgan Andrade,individual,1,SG,verified,0,2021-01-01,1,3,46,36833.09,4,42.0,42.0
1526,Samantha Bauer,individual,1,CA,expired,0,2015-06-25,1,4,92,102486.33,4,42.0,42.0
1534,Ricky Pierce,individual,1,FR,verified,0,2014-12-06,1,1,23,26927.15,4,42.0,42.0
1537,Yesenia Kirk,individual,1,DE,verified,0,2019-04-16,1,2,46,29600.35,4,42.0,42.0
1614,Stephanie Mahoney,individual,1,CH,verified,0,2022-08-03,1,2,46,33755.38,4,42.0,42.0
1622,Christopher Perez,individual,1,NL,verified,0,2018-10-02,1,1,43,133250.02,4,42.0,37.5
1640,Kevin Shannon,individual,1,US,verified,0,2022-08-18,1,4,69,50810.8,4,42.0,42.0
1684,Alexandra Harris,individual,1,AE,verified,0,2022-06-28,2,1,23,60219.57,4,42.0,39.36
1686,Joshua Wang,individual,1,NL,pending,0,2020-08-12,1,4,92,63873.64,4,42.0,42.0
1710,Samantha Hurley,individual,1,SG,verified,0,2016-04-28,1,3,46,35203.09,4,42.0,42.0
1758,Tamara Zuniga,individual,1,GB,verified,0,2022-11-24,1,2,46,32164.71,4,42.0,42.0
1785,Mary Sutton,individual,1,DE,verified,0,2021-06-14,1,2,46,28755.8,4,42.0,42.0
1796,Douglas Hodge,individual,1,US,verified,0,2023-06-30,1,1,23,43720.24,4,42.0,42.0
1826,Tyler Miller,individual,1,GB,verified,0,2019-02-18,1,3,69,81377.04,4,42.0,42.0
1837,Ashley Fernandez,individual,1,AU,verified,0,2017-05-09,1,2,46,34900.84,4,42.0,42.0
1886,Kelly Jenkins,individual,1,NL,verified,0,2018-08-10,1,2,46,72186.42,4,42.0,39.65
1892,Shari Hatfield,individual,1,NO,verified,0,2018-06-08,1,2,46,54877.99,4,42.0,42.0
1897,Dominique Hamilton,individual,1,TR,pending,0,2017-09-07,2,2,46,60429.53,4,42.0,39.4
1907,Daniel Lynch,individual,1,MX,verified,0,2014-09-23,2,2,23,23282.4,4,42.0,42.0
1908,James Ellis,individual,1,GB,verified,0,2014-08-01,1,3,69,48356.89,4,42.0,42.0
1917,Cindy Wells,individual,1,SG,verified,0,2020-03-06,1,2,46,48882.84,4,42.0,42.0
1952,Tyler Jones,individual,1,DE,verified,0,2022-06-03,1,2,46,39011.97,4,42.0,42.0
3,Stephanie Miller,individual,1,JP,verified,0,2021-04-24,1,2,46,33706.34,3,42.0,42.0
5,Alyssa Gonzalez,individual,1,ZA,verified,0,2014-03-04,2,1,23,23106.05,3,42.0,42.0
17,Jesse Flowers,individual,1,SG,pending,0,2017-07-23,1,1,23,33647.36,3,42.0,42.0
28,Kevin Hurst,individual,1,NO,verified,0,2015-05-15,1,1,23,11248.62,3,42.0,42.0
36,Debra Davidson,individual,1,SE,verified,0,2017-09-16,1,1,23,13512.07,3,42.0,42.0
69,Tammy Allison,individual,1,CH,verified,0,2020-06-18,1,2,46,31090.73,3,42.0,42.0
163,James Snow,individual,1,US,verified,0,2023-01-07,1,2,46,36774.17,3,42.0,42.0
173,Jamie Walton,individual,1,DE,verified,0,2015-06-09,1,2,46,44553.77,3,42.0,42.0
177,Nicole Herring,individual,1,NO,expired,0,2014-06-26,1,3,46,27650.04,3,42.0,42.0
189,Hannah Patterson,individual,1,GB,verified,0,2017-04-20,1,1,23,22078.02,3,42.0,42.0
220,Todd Woods,individual,1,ZA,verified,0,2023-08-22,2,1,23,41533.35,3,42.0,42.0
239,Tammy Gonzales,individual,1,HK,verified,0,2018-04-09,2,2,46,21379.3,3,42.0,42.0
255,Julia Brown,individual,1,GB,verified,0,2022-09-15,1,2,46,33783.12,3,42.0,42.0
263,Timothy Carter,individual,1,AU,verified,0,2015-06-17,1,2,46,29852.08,3,42.0,42.0
265,Juan Reyes,individual,1,FR,verified,0,2018-03-05,1,2,23,15195.11,3,42.0,42.0
294,Michael Jimenez,individual,1,NO,pending,0,2015-10-21,1,2,23,13782.2,3,42.0,42.0
304,Adam Grimes,individual,1,GB,pending,0,2021-11-22,1,1,23,12015.36,3,42.0,42.0
343,Rachel Carlson,individual,1,HK,verified,0,2023-07-28,2,1,23,19623.04,3,42.0,42.0
371,Erik Garcia,individual,1,CH,verified,0,2023-04-01,1,1,23,22072.03,3,42.0,42.0
384,Jacob Griffith,individual,1,DE,verified,0,2019-08-03,1,2,46,41124.88,3,42.0,42.0
509,Jerry Watson,individual,1,NO,verified,0,2017-09-03,1,1,23,17315.9,3,42.0,42.0
517,Jill Miller,individual,1,GB,expired,0,2023-11-05,1,1,23,15287.74,3,42.0,42.0
526,Stephen Jones,individual,1,SG,verified,0,2020-07-10,1,2,23,26538.77,3,42.0,42.0
538,Denise Weber,individual,1,DE,verified,0,2022-10-29,1,1,23,16662.07,3,42.0,42.0
546,Maria Turner,individual,1,NL,verified,0,2020-04-06,1,2,46,53558.02,3,42.0,42.0
646,Audrey Harris,individual,1,NO,verified,0,2018-09-27,1,2,23,22128.81,3,42.0,42.0
663,Jessica Gray,individual,1,MA,verified,0,2021-06-17,3,2,46,65909.49,3,42.0,42.0
707,Heather Taylor,individual,1,FR,failed,0,2022-01-17,1,2,23,16486.32,3,42.0,42.0
713,Jacqueline Williamson,individual,1,CA,expired,0,2015-06-01,1,1,23,21270.78,3,42.0,42.0
759,Elijah Patton,individual,1,JP,verified,0,2015-05-21,1,3,23,16468.4,3,42.0,42.0
766,Melissa Mendoza,individual,1,SE,verified,0,2020-08-28,1,1,23,17952.33,3,42.0,42.0
784,Maria Lucas,individual,1,SG,verified,0,2014-10-20,1,2,46,30443.78,3,42.0,42.0
878,Danielle Newman,individual,1,IN,verified,0,2021-10-01,2,2,46,33035.78,3,42.0,42.0
915,Shannon Tran,individual,1,CA,expired,0,2014-04-13,1,2,46,31934.78,3,42.0,42.0
953,Barbara Brown,individual,1,JP,verified,0,2016-05-13,1,2,46,32901.46,3,42.0,42.0
983,Rita Waller,individual,1,NL,verified,0,2020-05-27,1,1,23,28881.13,3,42.0,38.53
991,Jacqueline Mcmahon,individual,1,NL,verified,0,2014-07-08,1,1,23,20314.98,3,42.0,38.53
1049,Rachael Rodriguez,individual,1,SE,verified,0,2021-11-24,1,2,23,17605.1,3,42.0,42.0
1051,Ariel Garcia,individual,1,SE,pending,0,2020-04-12,1,2,46,18102.56,3,42.0,42.0
1059,Emily Cameron,individual,1,CH,pending,0,2021-01-17,1,1,23,80657.67,3,42.0,39.83
1060,Melinda Compton,individual,1,GB,verified,0,2021-06-25,1,1,23,20865.65,3,42.0,42.0
1072,Andre Watson,individual,1,CH,verified,0,2019-06-27,1,1,23,33440.29,3,42.0,42.0
1091,Stephanie Evans,individual,1,DE,verified,0,2018-06-05,1,1,23,16752.05,3,42.0,42.0
1118,Phillip Miller DDS,individual,1,JP,verified,0,2020-07-03,1,2,46,43525.13,3,42.0,42.0
1132,Michael Conner,individual,1,JP,verified,0,2018-08-02,1,1,23,34865.04,3,42.0,42.0
1137,Michael Harris,individual,1,FR,verified,0,2021-12-02,1,1,23,14875.27,3,42.0,42.0
1143,Strickland PLC,business,1,IN,verified,0,2017-07-06,2,1,71,254157.22,3,42.0,42.0
1155,Stefanie Smith,individual,1,GB,pending,0,2018-10-03,1,2,23,26057.31,3,42.0,42.0
1171,Krystal Levine,individual,1,NO,verified,0,2015-04-30,1,1,23,21082.33,3,42.0,42.0
1174,Gregory Rhodes,individual,1,US,verified,0,2022-02-25,1,2,46,36775.32,3,42.0,42.0
1181,Kenneth Miller,individual,1,SG,verified,0,2021-09-12,1,1,23,11791.85,3,42.0,42.0
1197,Michelle Rodriguez,individual,1,AR,verified,0,2014-10-16,2,1,23,25393.83,3,42.0,42.0
1247,Paul Moreno,individual,1,SE,verified,0,2017-04-04,1,3,69,43114.72,3,42.0,42.0
1277,Traci Camacho,individual,1,HK,pending,0,2020-06-22,2,3,46,28696.96,3,42.0,42.0
1288,Katelyn Rivera,individual,1,NL,verified,0,2016-09-29,1,1,23,16430.07,3,42.0,42.0
1333,Kellie Sullivan,individual,1,FR,verified,0,2023-01-21,1,2,46,36758.93,3,42.0,42.0
1335,Samantha Valentine,individual,1,IN,expired,0,2019-04-01,2,2,46,60153.82,3,42.0,42.0
1375,Samuel Galvan,individual,1,SG,verified,0,2020-05-02,1,2,46,41188.29,3,42.0,42.0
1393,Megan Hall MD,individual,1,US,verified,0,2021-01-30,1,1,23,15291.7,3,42.0,42.0
1421,James Thomas,individual,1,US,pending,0,2020-01-25,1,2,46,37104.11,3,42.0,42.0
1447,Brendan Zuniga,individual,1,CH,verified,0,2023-09-17,1,1,23,14806.34,3,42.0,42.0
1452,Bonnie Roberson,individual,1,GB,pending,0,2014-04-10,1,1,23,19316.65,3,42.0,42.0
1486,Amanda Murray,individual,1,US,verified,0,2019-04-10,1,2,46,42321.19,3,42.0,42.0
1500,Rebecca Martinez,individual,1,DE,verified,0,2023-04-06,1,3,46,45303.22,3,42.0,42.0
1502,Nicole Trujillo,individual,1,SE,verified,0,2018-04-06,1,1,23,31067.3,3,42.0,38.87
1523,Thomas Rios,individual,1,ZA,verified,0,2014-12-20,2,1,23,18534.17,3,42.0,42.0
1550,Laura Robinson,individual,1,SG,pending,0,2016-11-24,1,2,46,22030.05,3,42.0,42.0
1589,Heather Rodriguez,individual,1,US,failed,0,2016-11-01,1,2,46,25347.39,3,42.0,42.0
1613,Jason Ramos,individual,1,HK,verified,0,2018-08-12,2,1,23,11054.49,3,42.0,42.0
1615,Richard Rodriguez,individual,1,FR,verified,0,2020-09-02,1,1,23,32250.24,3,42.0,40.95
1616,Phillip Salazar,individual,1,CH,verified,0,2019-09-21,1,2,46,23940.98,3,42.0,42.0
1784,Danielle Mccoy,individual,1,AU,verified,0,2023-10-02,1,1,23,19098.65,3,42.0,42.0
1806,Dennis Weiss,individual,1,SE,verified,0,2021-12-10,1,2,46,23377.67,3,42.0,42.0
1809,Jamie Thornton,individual,1,SG,verified,0,2017-01-31,1,2,23,21488.03,3,42.0,42.0
1863,Teresa Berg,individual,1,JP,verified,0,2015-08-13,1,1,23,16296.37,3,42.0,42.0
1902,Erika Gonzalez,individual,1,AR,verified,0,2017-08-12,2,1,23,34769.15,3,42.0,42.0
1909,Ian Nelson,individual,1,GB,verified,0,2019-11-23,1,1,23,29731.3,3,42.0,42.0
1939,Andrew Richardson,individual,1,CA,verified,0,2019-09-02,1,2,46,33878.3,3,42.0,42.0
1980,Michael Dennis,individual,1,CH,pending,0,2021-02-01,1,1,23,58454.44,3,42.0,35.07
1994,Jennifer Ramos,individual,1,AU,pending,0,2016-01-04,1,1,23,15468.85,3,42.0,42.0
65,Jerry Henderson,individual,1,CA,pending,0,2019-03-04,1,1,23,18791.73,2,42.0,42.0
76,Kimberly Adkins,individual,1,GB,expired,0,2014-10-06,1,2,46,26057.45,2,42.0,42.0
83,Krystal Stewart,individual,1,DE,verified,0,2014-11-16,1,1,23,12507.98,2,42.0,42.0
103,Brittany Anderson,individual,1,AU,verified,0,2021-03-28,1,2,46,29552.6,2,42.0,42.0
104,Steven Flynn,individual,1,CA,verified,0,2020-02-26,1,1,23,41860.48,2,42.0,40.42
105,Stephanie Clark,individual,1,NL,verified,0,2019-08-17,1,1,23,36181.74,2,42.0,42.0
130,James Phillips,individual,1,IN,expired,0,2014-11-09,2,1,23,24568.87,2,42.0,42.0
134,Dustin Jordan,individual,1,CH,verified,0,2021-07-17,1,2,46,42771.67,2,42.0,42.0
138,Jose Schultz,individual,1,AU,verified,0,2021-06-08,1,2,46,32225.77,2,42.0,42.0
141,David Alvarez,individual,1,CH,verified,0,2021-10-05,1,1,23,18278.31,2,42.0,42.0
211,Daniel Washington,individual,1,SG,verified,0,2019-10-30,1,2,23,44217.6,2,42.0,42.0
224,Justin Butler,individual,1,SE,verified,0,2018-10-31,1,1,23,41265.42,2,42.0,37.3
231,Aaron Hayes,individual,1,NL,verified,0,2020-03-06,1,2,23,21512.95,2,42.0,42.0
243,Allison Perez,individual,1,AE,verified,0,2022-07-04,2,1,23,19184.41,2,42.0,42.0
315,Dawn Summers,individual,1,SE,verified,0,2023-01-02,1,2,46,33176.88,2,42.0,42.0
317,Victor Taylor,individual,1,FR,verified,0,2014-08-13,1,1,23,18719.17,2,42.0,42.0
333,Teresa Ramirez,individual,1,AU,verified,0,2014-10-11,1,1,23,20165.2,2,42.0,42.0
356,Charles Martinez,individual,1,FR,pending,0,2018-09-05,1,1,23,8858.84,2,42.0,42.0
388,Daniel Hunt,individual,1,AU,verified,0,2022-05-20,1,2,46,31453.75,2,42.0,36.8
404,Kelly Foster,individual,1,US,verified,0,2020-07-28,1,1,23,11725.26,2,42.0,42.0
430,Gary Grant,individual,1,GB,verified,0,2022-02-16,1,1,23,14222.58,2,42.0,42.0
436,Maria Murphy,individual,1,GB,verified,0,2014-08-17,1,1,23,23893.61,2,42.0,42.0
464,Raven Taylor,individual,1,GB,verified,0,2021-08-22,1,2,46,67189.49,2,42.0,42.0
467,Aaron Miller,individual,1,DE,verified,0,2015-05-19,1,3,69,51769.89,2,42.0,42.0
501,Nicholas Buck,individual,1,JP,verified,0,2019-01-07,1,1,23,19546.5,2,42.0,42.0
504,Jose Brady,individual,1,CA,verified,0,2019-09-17,1,1,23,12210.38,2,42.0,42.0
542,Scott Miller,individual,1,AU,verified,0,2019-05-18,1,1,23,21903.85,2,42.0,42.0
548,Michael Moore,individual,1,AU,verified,0,2020-01-07,1,3,46,33324.04,2,42.0,42.0
558,Zachary Owens,individual,1,US,verified,0,2014-12-30,1,1,23,31310.34,2,42.0,40.42
564,Jacob Powell,individual,1,AU,verified,0,2022-08-09,1,3,46,47148.2,2,42.0,42.0
582,Laura Perez,individual,1,JP,expired,0,2016-03-13,1,1,23,11035.7,2,42.0,42.0
586,Ashley Smith,individual,1,HK,verified,0,2022-11-08,2,1,23,21609.29,2,42.0,42.0
620,Tanya Rogers,individual,1,US,verified,0,2018-08-18,1,1,23,15452.49,2,42.0,42.0
628,James Davis,individual,1,AU,failed,0,2018-05-22,1,2,23,14322.07,2,42.0,42.0
655,Martin Daniel,individual,1,AE,pending,0,2019-04-20,2,1,23,15760.72,2,42.0,42.0
657,Thomas Bennett,individual,1,SE,verified,0,2014-12-04,1,1,23,19173.04,2,42.0,42.0
661,William Davenport,individual,1,FR,verified,0,2015-04-28,1,1,23,13774.17,2,42.0,42.0
689,Benjamin Ballard,individual,1,DE,verified,0,2019-09-17,1,1,23,12037.92,2,42.0,42.0
692,Terry Lewis,individual,1,FR,verified,0,2021-10-15,1,2,46,26782.43,2,42.0,42.0
727,Angela Bruce,individual,1,NL,verified,0,2019-11-17,1,1,23,27798.96,2,42.0,42.0
745,Luke Yates,individual,1,DE,verified,0,2019-03-24,1,1,23,11856.22,2,42.0,42.0
768,Mackenzie Faulkner,individual,1,NL,verified,0,2021-10-22,1,1,23,15003.11,2,42.0,42.0
785,Erin Hogan,individual,1,NL,verified,0,2016-04-30,1,1,23,14127.3,2,42.0,42.0
804,Christine Goodwin,individual,1,US,pending,0,2018-12-09,1,2,46,31035.7,2,42.0,42.0
839,Robin Taylor,individual,1,AU,verified,0,2014-03-06,1,1,23,29212.98,2,42.0,37.3
849,Sarah Davis,individual,1,NL,verified,0,2020-01-01,1,4,69,65751.39,2,42.0,42.0
871,Brandi Haney,individual,1,AU,verified,0,2019-07-02,1,1,23,14002.75,2,42.0,42.0
874,Lori Hernandez,individual,1,JP,verified,0,2021-11-20,1,1,23,15402.36,2,42.0,42.0
913,Alexandria Williams,individual,1,SG,verified,0,2015-10-19,1,2,23,33968.73,2,42.0,42.0
936,Casey Wilkins,individual,1,HK,expired,0,2019-08-11,2,1,23,28553.47,2,42.0,42.0
946,Elizabeth Bush,individual,1,CH,verified,0,2017-08-27,1,3,46,26315.76,2,42.0,42.0
952,Anna Garcia,individual,1,GB,verified,0,2023-10-24,1,2,46,32909.0,2,42.0,42.0
966,Brandon Reyes,individual,1,GB,verified,0,2020-12-21,1,1,23,40716.74,2,42.0,42.0
1001,Tracy Walker,individual,1,SE,verified,0,2021-02-12,1,1,23,22838.97,2,42.0,42.0
1024,Edward Stanley,individual,1,MX,verified,0,2019-12-07,2,2,46,29680.4,2,42.0,42.0
1036,Jennifer Nichols,individual,1,ZA,verified,0,2019-04-29,2,1,23,15591.12,2,42.0,42.0
1106,Julie Wilson,individual,1,NL,verified,0,2023-08-18,1,1,23,19454.8,2,42.0,42.0
1109,Sharon James,individual,1,AU,verified,0,2019-05-04,1,1,23,9564.85,2,42.0,42.0
1164,Rebekah Gregory,individual,1,NL,verified,0,2019-09-22,1,1,23,21087.94,2,42.0,42.0
1173,Anna Stanley,individual,1,AU,verified,0,2017-12-13,1,2,46,33767.03,2,42.0,42.0
1176,Amy Schneider MD,individual,1,DE,pending,0,2016-01-08,1,3,23,29705.06,2,42.0,42.0
1179,Amber Walker,individual,1,CH,verified,0,2019-02-20,1,2,46,43572.45,2,42.0,42.0
1188,Jesse Castro,individual,1,SE,verified,0,2022-01-02,1,1,23,9557.47,2,42.0,42.0
1191,Henry Schultz,individual,1,CA,verified,0,2019-04-14,1,1,23,21244.63,2,42.0,42.0
1194,Rodney Newton MD,individual,1,AE,verified,0,2016-06-27,2,2,46,40832.27,2,42.0,42.0
1220,Derek Floyd,individual,1,NO,verified,0,2015-08-09,1,2,46,33522.69,2,42.0,42.0
1231,Mark Mckinney,individual,1,TR,verified,0,2021-11-22,2,1,23,12213.75,2,42.0,42.0
1242,Michael Fox,individual,1,SE,verified,0,2015-04-02,1,2,23,19023.81,2,42.0,42.0
1249,Jill Conway,individual,1,ZA,verified,0,2016-07-23,2,2,23,17449.05,2,42.0,42.0
1280,Joshua Miller,individual,1,FR,pending,0,2014-10-27,1,1,23,18461.75,2,42.0,42.0
1326,Lance Montoya,individual,1,JP,verified,0,2022-08-24,1,1,23,30046.07,2,42.0,42.0
1336,Lawrence Ruiz,individual,1,FR,verified,0,2019-03-18,1,1,23,21670.35,2,42.0,42.0
1368,Amy Price,individual,1,GB,verified,0,2018-09-21,1,2,23,15977.36,2,42.0,42.0
1381,Kelly Mclaughlin,individual,1,AU,verified,0,2022-04-23,1,1,23,12619.34,2,42.0,42.0
1388,Deanna Medina,individual,1,DE,verified,0,2020-07-03,1,1,23,15589.18,2,42.0,42.0
1405,Tina Charles,individual,1,GB,verified,0,2020-09-27,1,1,23,18068.57,2,42.0,42.0
1423,Jonathan Cowan,individual,1,CA,verified,0,2019-09-13,1,1,23,19336.5,2,42.0,42.0
1480,Mr. Michael Johnson Jr.,individual,1,HK,verified,0,2023-05-03,2,2,23,18092.59,2,42.0,42.0
1536,Taylor Orr,individual,1,DE,verified,0,2017-09-28,1,2,23,23122.01,2,42.0,42.0
1539,Lisa Hart,individual,1,NO,verified,0,2015-08-13,1,1,23,34191.03,2,42.0,36.8
1543,Alan Taylor,individual,1,NL,verified,0,2017-02-22,1,1,23,18805.43,2,42.0,42.0
1553,Martin Johnson,individual,1,CA,verified,0,2014-04-12,1,2,46,25869.5,2,42.0,42.0
1554,Jane Deleon,individual,1,GB,verified,0,2014-07-27,1,2,23,22306.76,2,42.0,42.0
1559,Eric Williams,individual,1,US,verified,0,2017-09-18,1,1,23,8013.38,2,42.0,42.0
1562,Tricia Mullins DDS,individual,1,CA,verified,0,2019-01-03,1,2,46,28117.91,2,42.0,42.0
1580,Michael Rodriguez,individual,1,NL,verified,0,2021-08-28,1,1,23,17767.74,2,42.0,42.0
1588,Matthew Alvarado,individual,1,DE,verified,0,2023-07-04,1,2,46,56713.03,2,42.0,38.88
1597,Eric Ferrell,individual,1,NO,verified,0,2020-06-02,1,3,23,15465.12,2,42.0,42.0
1620,Ryan Harrison,individual,1,US,verified,0,2017-07-29,1,2,46,35743.7,2,42.0,42.0
1691,Mr. Steven Herrera,individual,1,US,verified,0,2023-03-01,1,1,23,15251.02,2,42.0,42.0
1694,Megan Peters,individual,1,SG,expired,0,2018-03-02,1,1,23,38246.5,2,42.0,36.8
1706,Jill Johnson,individual,1,GB,verified,0,2021-09-27,1,1,23,20169.61,2,42.0,42.0
1739,Diane Bailey,individual,1,US,verified,0,2016-02-04,1,1,23,12183.45,2,42.0,42.0
1746,Kimberly Young,individual,1,CA,verified,0,2019-08-03,1,2,46,27910.42,2,42.0,42.0
1782,Shannon Christensen,individual,1,SE,verified,0,2016-11-21,1,3,46,37585.23,2,42.0,42.0
1783,Jose Mills,individual,1,DE,verified,0,2019-02-14,1,2,46,28268.87,2,42.0,42.0
1802,Linda Underwood,individual,1,SG,verified,0,2023-11-08,1,2,46,25841.46,2,42.0,42.0
1833,Antonio Price,individual,1,JP,verified,0,2022-09-07,1,1,23,17552.06,2,42.0,42.0
1915,Laura Tran,individual,1,US,verified,0,2017-02-24,1,3,23,21459.05,2,42.0,42.0
1958,Shane Hall,individual,1,AR,pending,0,2016-04-24,2,2,23,23406.16,2,42.0,37.5
1983,Connie Howard,individual,1,SE,verified,0,2020-11-05,1,1,23,7909.13,2,42.0,42.0
1988,Evan Jacobs,individual,1,SG,pending,0,2023-10-27,1,1,23,17475.44,2,42.0,42.0
1990,Mike Patterson,individual,1,NL,verified,0,2020-11-28,1,2,23,15997.41,2,42.0,42.0
2000,Jennifer Peters,individual,1,CH,verified,0,2020-11-27,1,1,23,33405.48,2,42.0,42.0
9,Daniel Gallagher,individual,1,FR,pending,0,2020-08-19,1,1,23,20244.75,1,42.0,42.0
90,Christopher Bass,individual,1,AU,verified,0,2018-12-17,1,1,23,10342.54,1,42.0,42.0
121,Deborah Rodriguez,individual,1,SG,verified,0,2021-01-17,1,1,23,21722.84,1,42.0,42.0
152,Christopher Hensley,individual,1,SG,verified,0,2018-12-15,1,1,23,16722.79,1,42.0,42.0
201,Desiree Smith,individual,1,CH,verified,0,2016-06-10,1,1,23,16350.98,1,42.0,42.0
216,William Tran,individual,1,AU,pending,0,2021-05-22,1,1,23,15474.28,1,42.0,42.0
223,Tiffany Miller,individual,1,DE,verified,0,2018-05-25,1,2,46,37672.13,1,42.0,42.0
237,Derek Thomas,individual,1,CA,verified,0,2023-05-02,1,1,23,12585.76,1,42.0,42.0
241,Joshua Kim,individual,1,SG,pending,0,2018-07-20,1,1,23,25514.61,1,42.0,42.0
249,Gregory Cook,individual,1,NL,verified,0,2022-03-17,1,1,23,27885.4,1,42.0,42.0
254,Samantha Smith,individual,1,SG,verified,0,2017-06-09,1,1,23,24753.79,1,42.0,42.0
276,Jasmin Alvarado,individual,1,DE,pending,0,2019-06-25,1,1,23,18605.25,1,42.0,42.0
300,Eric Kidd,individual,1,NO,verified,0,2021-07-08,1,3,23,16443.81,1,42.0,42.0
322,Deborah James,individual,1,CH,verified,0,2018-02-21,1,1,23,34403.72,1,42.0,42.0
331,Laurie Barber,individual,1,JP,expired,0,2015-03-20,1,1,23,24044.86,1,42.0,42.0
347,Leah Smith,individual,1,FR,verified,0,2016-08-20,1,1,23,76743.33,1,42.0,42.0
369,Shane Pugh,individual,1,AE,verified,0,2016-11-20,2,1,23,7376.35,1,42.0,42.0
386,Amber Miller,individual,1,FR,failed,0,2015-01-03,1,2,46,31252.17,1,42.0,42.0
397,Andrea Hensley,individual,1,BR,expired,0,2017-07-01,2,1,23,16252.66,1,42.0,42.0
398,Albert Morse,individual,1,SG,verified,0,2019-03-23,1,1,23,17382.44,1,42.0,42.0
412,Justin Riley,individual,1,CH,verified,0,2017-12-18,1,2,46,28099.92,1,42.0,42.0
477,Heather Ashley,individual,1,NO,expired,0,2016-07-30,1,1,23,28097.02,1,42.0,42.0
483,Kevin Sherman,individual,1,SE,verified,0,2016-10-07,1,1,23,34262.56,1,42.0,42.0
578,Isabella Nunez,individual,1,US,pending,0,2020-04-19,1,1,23,16195.31,1,42.0,42.0
627,Jennifer Patterson,individual,1,SE,verified,0,2020-07-06,1,1,23,8255.13,1,42.0,42.0
640,Rebecca Petersen,individual,1,US,verified,0,2020-05-25,1,2,46,18238.26,1,42.0,42.0
650,Jennifer Velasquez,individual,1,JP,verified,0,2016-09-04,1,1,23,18448.7,1,42.0,42.0
653,Steven Andersen,individual,1,CA,expired,0,2021-07-06,1,1,23,18371.59,1,42.0,42.0
